fold,feature_set,model,horizon_steps,horizon_minutes,n,p,n_train,n_val,n_test,runtime_s,train_MAE,train_RMSE,train_R2,val_MAE,val_RMSE,val_R2,test_MAE,test_RMSE,test_R2,feature_display_name,main_manuscript_configuration
fold_5,AR_AirT,TimeMixer,3,30,11449,4,5401,1008,1008,1.2068510055541992,0.665182466927251,0.9755708145273183,0.8219727884578325,0.4291883268052277,0.565794754106912,0.8711476705077883,0.39880456889117205,0.5636868972166583,0.8433178095231595,AR-AirT,True
fold_1,AR_AirT,XGBoost,3,30,11449,4,9433,1008,1008,0.09350872039794922,0.4033587069582967,0.6166693877534015,0.9249797229344429,0.30869106391119566,0.3785858138322676,0.9326387874980819,0.24916579254089835,0.3329041938639202,0.9412511263136213,AR-AirT,True
fold_2,AR_AirT,XGBoost,3,30,11449,4,8425,1008,1008,0.0835866928100586,0.41792782162366254,0.6320560400834215,0.9162244226745723,0.5424960349098084,0.7844850853245441,0.804838418966445,0.5263084386643909,0.7280251179004354,0.7508998724002868,AR-AirT,True
fold_3,AR_AirT,XGBoost,3,30,11449,4,7417,1008,1008,0.09151005744934082,0.43376194657870853,0.6527434786343981,0.9147467720421506,0.3768481433959233,0.529743876447523,0.8643259349105753,0.6241911444588313,0.9494110900083921,0.7141530608458833,AR-AirT,True
fold_4,AR_AirT,XGBoost,3,30,11449,4,6409,1008,1008,0.08006072044372559,0.44795878927138816,0.6689319093479593,0.9155984370608518,0.34793685431202875,0.4877279040349747,0.8826997436069987,0.4004120253002832,0.5507852012120004,0.8533339914644184,AR-AirT,True
fold_5,AR_AirT,XGBoost,3,30,11449,4,5401,1008,1008,0.08650732040405273,0.4726146211868819,0.697992405944979,0.9088681501426901,0.48155012024665356,0.6491717459281864,0.8303735157474446,0.35347834725859295,0.4879187833816805,0.8826079113477143,AR-AirT,True
fold_1,AR_AirT,iTransformer,3,30,11449,4,9433,1008,1008,4.4554831981658936,0.5304736758233455,0.8112234008517601,0.8701760485334443,0.2024441153662545,0.28886600750954267,0.9607830241045647,0.21843591470567011,0.27940278469485574,0.9586169522001041,AR-AirT,True
fold_2,AR_AirT,iTransformer,3,30,11449,4,8425,1008,1008,3.4258577823638916,0.5642622795080985,0.8461352583813843,0.8498636537943689,0.34252224240984225,0.44956269593263304,0.9359077557252039,0.3087499483047969,0.3986616422883878,0.9253052416971144,AR-AirT,True
fold_3,AR_AirT,iTransformer,3,30,11449,4,7417,1008,1008,3.555360794067383,0.586860831548859,0.8623472915415673,0.8512043770824057,0.3306926260729765,0.45863677367478034,0.8983042755202013,0.4793894403699844,0.6724027516351143,0.8566215406549704,AR-AirT,True
fold_4,AR_AirT,iTransformer,3,30,11449,4,6409,1008,1008,3.698460340499878,0.6344635291958823,0.9135068278372458,0.8425979957177254,0.34949547247911894,0.5008278284927314,0.8763139672447305,0.32716120489600553,0.45021169139296796,0.9020062257553442,AR-AirT,True
fold_5,AR_AirT,iTransformer,3,30,11449,4,5401,1008,1008,4.301237344741821,0.652008228206843,0.947826941548019,0.8319544992668102,0.4109514626372398,0.5571497886598733,0.8750551437454684,0.3458369623920905,0.49957826392038396,0.8769303901759435,AR-AirT,True
fold_1,AR_AirT_PAR,PatchTST,3,30,11449,5,9433,1008,1008,4.647723197937012,0.4783804063570964,0.7365355644825611,0.8929808917371113,0.16835003497108578,0.2350624240100308,0.9740314533879836,0.17398793424878806,0.23603498562635145,0.9704665779455541,AR-AirT-PAR,False
fold_2,AR_AirT_PAR,PatchTST,3,30,11449,5,8425,1008,1008,2.2377214431762695,0.5444658739226816,0.8344724823109702,0.8539739635723196,0.3557355876952881,0.4601805787068934,0.9328445107812902,0.3159569493551102,0.4182432788555817,0.9177872520819527,AR-AirT-PAR,False
fold_3,AR_AirT_PAR,PatchTST,3,30,11449,5,7417,1008,1008,7.545314311981201,0.5288408282612778,0.7907062252637718,0.8749003586575841,0.2840406735413739,0.4106194759052293,0.9184837794081093,0.4629090943412175,0.6255418297618336,0.8759097505374136,AR-AirT-PAR,False
fold_4,AR_AirT_PAR,PatchTST,3,30,11449,5,6409,1008,1008,3.0313496589660645,0.5811973247887147,0.8615799222307371,0.8599839561977148,0.33235414499958993,0.4598560607817236,0.8957232266423321,0.33652798137967543,0.4469491039442572,0.9034213592018103,AR-AirT-PAR,False
fold_5,AR_AirT_PAR,PatchTST,3,30,11449,5,5401,1008,1008,3.95782732963562,0.5781981280613604,0.8725860396985585,0.857575300487649,0.3503970009364635,0.48629592734604177,0.9048134236755242,0.33739706723147594,0.4657852224214319,0.8930169028182667,AR-AirT-PAR,False
fold_1,AR_AirT_PAR,RF,3,30,11449,5,9433,1008,1008,0.38773369789123535,0.28871720148338254,0.4473372009644078,0.9605230205401678,0.293776208235335,0.38763906233838336,0.929378604992808,0.2990553176908217,0.41068862509986137,0.9105899452569898,AR-AirT-PAR,False
fold_2,AR_AirT_PAR,RF,3,30,11449,5,8425,1008,1008,0.2776522636413574,0.29638502572305536,0.457490316513288,0.956109546367587,0.5973703519379557,0.8315629338946987,0.7807118361735246,0.571183378461929,0.7394411625307127,0.7430264235211519,AR-AirT-PAR,False
fold_3,AR_AirT_PAR,RF,3,30,11449,5,7417,1008,1008,0.2646608352661133,0.3049637648798413,0.4692927061194606,0.9559330130236653,0.3671741638876619,0.4868725690227962,0.8853971124441143,0.6929403122541429,0.9234399779660705,0.7295778321692521,AR-AirT-PAR,False
fold_4,AR_AirT_PAR,RF,3,30,11449,5,6409,1008,1008,0.25891613960266113,0.31246784670155925,0.48400169953408917,0.9558144326350141,0.3674457643182029,0.48379722936179964,0.884582806804122,0.4241557507030049,0.5472909800277136,0.8551890081089771,AR-AirT-PAR,False
fold_5,AR_AirT_PAR,RF,3,30,11449,5,5401,1008,1008,0.2400684356689453,0.3310905883854685,0.5078489437386786,0.9517566010789864,0.5075146051312406,0.6553091699984472,0.8271509758446342,0.400036763586599,0.5303943033667793,0.8612792408916596,AR-AirT-PAR,False
fold_1,AR_AirT_PAR,Ridge,3,30,11449,5,9433,1008,1008,0.0,0.4927970153710274,0.7465134140608841,0.8900616750683061,0.30883196019923154,0.3749208126399504,0.9339366910456675,0.3383973014308303,0.4003753610016533,0.915024114539178,AR-AirT-PAR,False
fold_2,AR_AirT_PAR,Ridge,3,30,11449,5,8425,1008,1008,0.0010013580322265625,0.5177192559263522,0.7749611819641685,0.8740592846495047,0.39440806276609847,0.47830305551869906,0.9274510291783684,0.37519813657722845,0.44284421490831943,0.907831360992444,AR-AirT-PAR,False
fold_3,AR_AirT_PAR,Ridge,3,30,11449,5,7417,1008,1008,0.0,0.5473157131556735,0.8100357538833028,0.8687092511416659,0.32540067321483257,0.4433117000798295,0.9049869336477583,0.41788265469243513,0.5010476725956633,0.9203871733714798,AR-AirT-PAR,False
fold_4,AR_AirT_PAR,Ridge,3,30,11449,5,6409,1008,1008,0.0,0.5802590386134842,0.8496107150464082,0.8638471851093436,0.3564120394603427,0.4924372158279621,0.8804235958893077,0.3373814229743244,0.4536078456449912,0.900522225145051,AR-AirT-PAR,False
fold_5,AR_AirT_PAR,Ridge,3,30,11449,5,5401,1008,1008,0.0,0.620864829053115,0.8982896854246635,0.8490609484594915,0.40095290070399786,0.5217693010099023,0.8904199515915329,0.3660564178606934,0.5010898399595466,0.8761845190230672,AR-AirT-PAR,False
fold_1,AR_AirT_PAR,TimeMixer,3,30,11449,5,9433,1008,1008,2.920868396759033,0.5139502717662059,0.773616382195735,0.8819339049840149,0.2738453744706652,0.348135264867544,0.9430390453545899,0.278192766583155,0.3449920126667563,0.93690730294793,AR-AirT-PAR,False
fold_2,AR_AirT_PAR,TimeMixer,3,30,11449,5,8425,1008,1008,1.220292091369629,0.5975841483572767,0.8573956254925721,0.8458410355531384,0.34349404554518437,0.4388632826969358,0.9389221923381849,0.3317882372841003,0.40110004933356136,0.9243887088680693,AR-AirT-PAR,False
fold_3,AR_AirT_PAR,TimeMixer,3,30,11449,5,7417,1008,1008,2.1265981197357178,0.5648741961773864,0.8267013044904084,0.8632513667668391,0.3384397782652285,0.4593787685010865,0.8979749572252067,0.5524554976205976,0.6789769658242072,0.8538041556995215,AR-AirT-PAR,False
fold_4,AR_AirT_PAR,TimeMixer,3,30,11449,5,6409,1008,1008,3.834249973297119,0.5762375611436367,0.8439995761851822,0.8656396520857365,0.3588188836940382,0.4936520044055313,0.8798329044651516,0.3330460172337469,0.4571375699634852,0.8989680400914196,AR-AirT-PAR,False
fold_5,AR_AirT_PAR,TimeMixer,3,30,11449,5,5401,1008,1008,2.835700750350952,0.6201370052994557,0.9001317466092038,0.8484412729798942,0.43841208471433235,0.5663161161277259,0.8709100943834626,0.37685121137629113,0.5085474851909958,0.8724716393741053,AR-AirT-PAR,False
fold_1,AR_AirT_PAR,XGBoost,3,30,11449,5,9433,1008,1008,0.09450912475585938,0.3654625596787421,0.5469366754147449,0.9409869614866327,0.3043506958371116,0.40650823988060225,0.9223359687227116,0.3060620666685558,0.4370302631976744,0.898752563582169,AR-AirT-PAR,False
fold_2,AR_AirT_PAR,XGBoost,3,30,11449,5,8425,1008,1008,0.09050989151000977,0.3735757153082157,0.5557031219024723,0.9352422231615666,0.6680528275171915,0.9617056418309521,0.7067018841544778,0.6559934946090454,0.8542912736705452,0.6570007553058728,AR-AirT-PAR,False
fold_3,AR_AirT_PAR,XGBoost,3,30,11449,5,7417,1008,1008,0.0985107421875,0.38678483282014875,0.5714734197407257,0.9346541789232696,0.3437056364331926,0.4636749046662848,0.8960577461027242,0.7162695799176655,0.9926060116641455,0.6875512815428164,AR-AirT-PAR,False
fold_4,AR_AirT_PAR,XGBoost,3,30,11449,5,6409,1008,1008,0.0855104923248291,0.3971610850923174,0.5867500459633553,0.93506289439399,0.36253668552984003,0.4792371286565164,0.8867483156902973,0.40494430829608247,0.524117932963746,0.8671923823239731,AR-AirT-PAR,False
fold_5,AR_AirT_PAR,XGBoost,3,30,11449,5,5401,1008,1008,0.08758258819580078,0.4140075078272532,0.6058973677324337,0.9313300197814804,0.5136540811775121,0.692015324812517,0.8072449052935102,0.42042296298597226,0.5517885007463739,0.8498625463430902,AR-AirT-PAR,False
fold_1,AR_AirT_PAR,iTransformer,3,30,11449,5,9433,1008,1008,10.614577054977417,0.5089700935285647,0.7483248090265765,0.8895275029272062,0.2757186804877386,0.3641724338952583,0.9376702534840429,0.25438686370849606,0.3430515641292842,0.9376150516577889,AR-AirT-PAR,False
fold_2,AR_AirT_PAR,iTransformer,3,30,11449,5,8425,1008,1008,3.7783477306365967,0.5669660564019228,0.8090885137427142,0.8627228263570894,0.5528192343030657,0.7151174420478568,0.8378265756722825,0.5191436881867665,0.6324507144834338,0.8120100647133459,AR-AirT-PAR,False
fold_3,AR_AirT_PAR,iTransformer,3,30,11449,5,7417,1008,1008,2.9537928104400635,0.5921340734968243,0.8438348596487092,0.8575243412602434,0.3235320152555193,0.4416001775692381,0.9057191637638546,0.6247980963994586,0.7825876431828372,0.8057813558853554,AR-AirT-PAR,False
fold_4,AR_AirT_PAR,iTransformer,3,30,11449,5,6409,1008,1008,4.565084218978882,0.5992118982254868,0.8567550996953065,0.8615477368957368,0.3676815027913089,0.4852418253314103,0.8838925170389345,0.3448117455657646,0.4756491290638773,0.8906198892091559,AR-AirT-PAR,False
fold_5,AR_AirT_PAR,iTransformer,3,30,11449,5,5401,1008,1008,2.528176784515381,0.6436633837924038,0.9116910204070412,0.8445237184151736,0.45024832817941834,0.5909146379172926,0.8594522368517832,0.37785355320683234,0.49613032504454324,0.8786233067869523,AR-AirT-PAR,False
fold_1,AR_AirT_PAR_window,PatchTST,3,30,11449,9,9433,1008,1008,3.8237650394439697,0.5314608298280142,0.7701645130169202,0.8829851740225212,0.22029960821545316,0.3020294041962823,0.9571274144956028,0.1962944630971031,0.2654370465527336,0.9626505608222622,AR-LeafParents-window,False
fold_2,AR_AirT_PAR_window,PatchTST,3,30,11449,9,8425,1008,1008,2.574915885925293,0.5681945769765028,0.830769645181287,0.8552670223199503,0.5944286203384398,0.7190395446561353,0.8360427985497081,0.5815446229208082,0.6657056188282686,0.7917209114528296,AR-LeafParents-window,False
fold_3,AR_AirT_PAR_window,PatchTST,3,30,11449,9,7417,1008,1008,6.7076404094696045,0.5032059621958429,0.7279644017907301,0.8939657831044191,0.30387219299264506,0.42797164575252095,0.9114487001060829,0.5689265386641972,0.8176643787210917,0.7879808437133108,AR-LeafParents-window,False
fold_4,AR_AirT_PAR_window,PatchTST,3,30,11449,9,6409,1008,1008,4.216662406921387,0.5731096597076561,0.8162474531634587,0.8743303686551711,0.370539918955041,0.4801362903760038,0.8863229433511505,0.37591466819347974,0.4987529161320756,0.8797359449895006,AR-LeafParents-window,False
fold_5,AR_AirT_PAR_window,PatchTST,3,30,11449,9,5401,1008,1008,2.4496657848358154,0.6308786856176852,0.8995194000250812,0.8486474092520261,0.5264812729929269,0.6814716810957668,0.8130738470887318,0.45257671684184403,0.5934181944653184,0.826353725361624,AR-LeafParents-window,False
fold_1,AR_AirT_PAR_window,RF,3,30,11449,9,9433,1008,1008,0.3111450672149658,0.27388343482586436,0.4212494739478115,0.9649931827991937,0.260098032943201,0.3602866872960938,0.9389932831537355,0.2920644059812362,0.407449456720466,0.9119947667549138,AR-LeafParents-window,False
fold_2,AR_AirT_PAR_window,RF,3,30,11449,9,8425,1008,1008,0.30835509300231934,0.2789861737003818,0.4267985907088412,0.9618009808963318,0.7228050330062149,1.0461063997635855,0.6529622944145659,0.6577309842915742,0.8843021369986301,0.6324786506470932,AR-LeafParents-window,False
fold_3,AR_AirT_PAR_window,RF,3,30,11449,9,7417,1008,1008,0.29520535469055176,0.28739299689531983,0.43873750470601136,0.9614845239308663,0.3612037545819546,0.4819738652596592,0.8876916811688934,0.8339723929064211,1.1349896784068423,0.5914842834125924,AR-LeafParents-window,False
fold_4,AR_AirT_PAR_window,RF,3,30,11449,9,6409,1008,1008,0.2778503894805908,0.29621691629478286,0.45363713945123474,0.9611846176032881,0.36091508192811106,0.47403413892760743,0.8891940722476421,0.42270083267086495,0.5510596792047279,0.8531877761258093,AR-LeafParents-window,False
fold_5,AR_AirT_PAR_window,RF,3,30,11449,9,5401,1008,1008,0.24632787704467773,0.30967609349805936,0.470445601047011,0.9586012131507513,0.5450571776923362,0.7316224136511581,0.7845490342078828,0.38629406782574494,0.5131951961826711,0.8701299763142624,AR-LeafParents-window,False
fold_1,AR_AirT_PAR_window,Ridge,3,30,11449,9,9433,1008,1008,0.0010001659393310547,0.486618363256586,0.7379344641029583,0.8925739835902381,0.31668887317806577,0.3985092096036378,0.9253623515093996,0.34782568331739644,0.42407907934196426,0.9046644867594096,AR-LeafParents-window,False
fold_2,AR_AirT_PAR_window,Ridge,3,30,11449,9,8425,1008,1008,0.0010001659393310547,0.5080201936991446,0.7624888180530099,0.8780804879685368,0.42058867264732686,0.5245505394307683,0.9127431317981362,0.3787428018391951,0.46664847255511394,0.8976563455476724,AR-LeafParents-window,False
fold_3,AR_AirT_PAR_window,Ridge,3,30,11449,9,7417,1008,1008,0.0009996891021728516,0.5360118400846633,0.7967751200975692,0.8729726384902595,0.32670321465255303,0.43855217931024837,0.9070161564231145,0.4411950485688003,0.5459605409928316,0.9054748323558781,AR-LeafParents-window,False
fold_4,AR_AirT_PAR_window,Ridge,3,30,11449,9,6409,1008,1008,0.0009987354278564453,0.5706638949620683,0.8378864047865195,0.8675789734677125,0.3356415102207194,0.45985077593257595,0.8957256234090474,0.3360940156472633,0.4462076980633308,0.9037415056469263,AR-LeafParents-window,False
fold_5,AR_AirT_PAR_window,Ridge,3,30,11449,9,5401,1008,1008,0.0009984970092773438,0.6110961259629686,0.8859543606754254,0.8531778798984391,0.3982350771059605,0.5159361386705419,0.8928563740720945,0.3479334302017251,0.46924275090190304,0.8914227346799675,AR-LeafParents-window,False
fold_1,AR_AirT_PAR_window,TimeMixer,3,30,11449,9,9433,1008,1008,3.4070546627044678,0.5403287876159303,0.7956448661760888,0.8751143859847506,0.26758250289493124,0.3394621350891776,0.9458418400960531,0.2747710793358938,0.3343883453121634,0.9407261309095368,AR-LeafParents-window,False
fold_2,AR_AirT_PAR_window,TimeMixer,3,30,11449,9,8425,1008,1008,2.610762596130371,0.5477233835697032,0.7992390031774039,0.866044794018061,0.527274569481138,0.6762224981826674,0.8549879216432998,0.4522070236054676,0.537312984740817,0.864313732765113,AR-LeafParents-window,False
fold_3,AR_AirT_PAR_window,TimeMixer,3,30,11449,9,7417,1008,1008,3.8035850524902344,0.5747540686574633,0.8428085154254064,0.8578707126846498,0.29677376214068485,0.4278826936264393,0.9114855063192431,0.5653935159955705,0.7521441485525758,0.8205980712808567,AR-LeafParents-window,False
fold_4,AR_AirT_PAR_window,TimeMixer,3,30,11449,9,6409,1008,1008,3.7186927795410156,0.6043958706508463,0.8725279610426474,0.8564029992182873,0.3509314101335233,0.4903721938716906,0.8814243738538199,0.33736990145815193,0.4678584289989203,0.894173638740199,AR-LeafParents-window,False
fold_5,AR_AirT_PAR_window,TimeMixer,3,30,11449,9,5401,1008,1008,4.913859605789185,0.61872077907267,0.905234682535124,0.8467179992462196,0.3800886380483499,0.5100205052523197,0.8952992685253042,0.34633009201635134,0.4811261282845196,0.8858537522131603,AR-LeafParents-window,False
fold_1,AR_AirT_PAR_window,XGBoost,3,30,11449,9,9433,1008,1008,0.10105538368225098,0.34674564702545296,0.5121017628301477,0.9482647650960209,0.2705986123614841,0.37684473166135557,0.9332569391482174,0.27964455808912,0.4020588281349581,0.9143080122229491,AR-LeafParents-window,False
fold_2,AR_AirT_PAR_window,XGBoost,3,30,11449,9,8425,1008,1008,0.1006014347076416,0.35380371521703796,0.5220843152743099,0.9428406146863465,0.7366325035549344,1.0473120121321242,0.6521619283252573,0.6748235110631063,0.892414250725396,0.6257048351703746,AR-LeafParents-window,False
fold_3,AR_AirT_PAR_window,XGBoost,3,30,11449,9,7417,1008,1008,0.10851740837097168,0.36387047696334024,0.5331873189542925,0.9431166228808873,0.3364514728252038,0.4578903943015007,0.8986350027239903,0.7225348171355233,1.0114892809617204,0.6755501968652738,AR-LeafParents-window,False
fold_4,AR_AirT_PAR_window,XGBoost,3,30,11449,9,6409,1008,1008,0.09004616737365723,0.3755932364314669,0.5468841253599064,0.943587246661891,0.3445051040598955,0.456673608024925,0.8971615358083347,0.39623191515604644,0.5200472761882567,0.8692473199849053,AR-LeafParents-window,False
fold_5,AR_AirT_PAR_window,XGBoost,3,30,11449,9,5401,1008,1008,0.09250664710998535,0.3913847231408821,0.5656873807646586,0.940142059228772,0.4965064160747618,0.6923076479512257,0.8070820225556558,0.36462875709331843,0.4854448242959854,0.883795350522224,AR-LeafParents-window,False
fold_1,AR_AirT_PAR_window,iTransformer,3,30,11449,9,9433,1008,1008,3.1104681491851807,0.7142830677305074,0.9648051975294167,0.8163659754042644,0.6880863609011212,0.7943969259366263,0.7034101167062483,0.7275111061429219,0.8248939044085588,0.6392908152383504,AR-LeafParents-window,False
fold_2,AR_AirT_PAR_window,iTransformer,3,30,11449,9,8425,1008,1008,2.18711256980896,0.7226991078030001,1.019690105584428,0.7819567393094895,1.0310614846244692,1.1915894986061346,0.5497245388219754,0.9553071624513655,1.0652628249287803,0.4666715317840314,AR-LeafParents-window,False
fold_3,AR_AirT_PAR_window,iTransformer,3,30,11449,9,7417,1008,1008,2.063255548477173,0.7342790531360928,1.0133866832765894,0.7945168879335575,0.5121891156886439,0.6512753137662176,0.7949337541876038,1.0487648676312158,1.2068287450173099,0.5381337403241594,AR-LeafParents-window,False
